stop_name,day_of_week,avg_arrival_delay,median_arrival_delay,count_trains,count_stops,count_3m_delay,count_5m_delay,count_10m_delay
S. STEFANO DI MAGRA,Fri,2.7842003853564545,2.0,52,519,139,82,31
S. STINO DI LIVENZA,Fri,2.2235817575083425,1.0,77,899,162,90,32
S.AGATA M.,Fri,1.4596273291925466,-1.0,53,483,103,68,31
S.AGATA SUL SANTERNO,Fri,5.729166666666667,3.0,4,48,22,13,7
S.ALESSIO SICULO FORZA D`AGRO`,Fri,4.061855670103093,2.0,31,291,110,70,23
S.ANDREA DELL`JONIO,Fri,11.0,11.0,1,1,1,1,1
S.BENEDETTO DEL TRONTO,Fri,3.732456140350877,2.0,89,912,347,210,83
S.CANDIDO,Fri,2.0408163265306123,1.0,5,49,6,3,1
S.CASSIANO,Fri,4.425742574257426,4.0,19,202,103,58,11
S.ELENA - ESTE,Fri,2.1335616438356166,1.0,27,292,77,42,12
S.FREDIANO A SETTIMO,Fri,10.166666666666666,10.0,5,6,5,5,3
S.GIOVANNI VALDARNO,Fri,3.2713114754098362,2.0,117,1220,391,229,65
S.GIUSTINA CESIO,Fri,0.6160458452722063,0.0,48,349,21,5,1
S.ILARIO,Fri,3.3969957081545066,2.0,39,466,137,78,34
S.LORENZO,Fri,1.336734693877551,1.0,9,98,7,3,1
S.LORENZO COLLI,Fri,0.6275695284159613,0.0,69,827,37,15,5
S.MARINO,Fri,2.9883040935672516,2.0,14,171,32,14,5
S.VINCENZO V.R.,Fri,0.6666666666666666,0.0,3,3,0,0,0
S.VITO LANCIANO,Fri,2.2890625,1.0,22,256,64,38,8
SAIRANO,Fri,6.304832713754647,4.0,25,269,177,97,17
SAIRANO ZINASCO,Fri,6.277580071174377,4.0,26,281,184,101,19
SALEMI GIBELLINA,Fri,3.7019867549668874,1.0,18,151,33,23,14
SALERNO,Fri,1.1865211200759374,-1.0,218,2107,442,291,170
SALORNO,Fri,10.25,8.0,7,8,8,8,2
SALSOMAGGIORE T.,Fri,0.2604166666666667,0.0,24,288,9,2,2
SALUGGIA,Fri,3.857541899441341,2.0,36,358,141,82,21
SALUSSOLA,Fri,0.29411764705882354,0.0,44,374,7,4,1
SAMPIERI,Fri,3.8559322033898304,2.0,12,118,43,29,13
SAN BENEDETTO PO,Fri,2.693548387096774,1.0,14,124,30,19,8
SAN GIORGIO DI NOGARO,Fri,1.5784114052953158,0.0,44,491,85,42,19
SAN GIOVANNI IN PERSICETO,Fri,2.897277227722772,2.0,78,808,275,169,58
SAN GIUSEPPE DI CAIRO,Fri,0.06104129263913824,-1.0,50,557,35,25,20
SAN SEVERO,Fri,2.8081180811808117,2.0,24,271,91,69,27
SANTOPADRE,Fri,1.0,1.0,3,3,0,0,0
SARMATO,Fri,11.0,6.0,3,3,3,2,1
SARTIRANA,Fri,2.431972789115646,1.0,32,294,76,47,15
SASSO MARCONI,Fri,1.8433566433566433,1.0,64,715,105,30,11
SCHIVENOGLIA,Fri,3.28,1.0,14,125,35,24,12
SCICLI,Fri,4.17948717948718,2.0,12,117,44,31,14
SCOPETI,Fri,4.846361185983827,4.0,41,371,213,136,28
SCORCETOLI,Fri,9.444444444444445,6.0,3,18,13,10,3
SEGRATE,Fri,3.0,3.0,1,1,0,0,0
SELLA DI CORNO,Fri,1.6842105263157894,0.0,17,152,26,16,10
SERRADIFALCO,Fri,0.32653061224489793,-2.0,5,49,4,4,4
SERRAVALLE PISTOIESE,Fri,3.8786764705882355,3.0,28,272,117,63,23
SESTO S. GIOVANNI,Fri,3.4598635034124148,2.0,296,3077,1110,676,212
SETTIMO,Fri,2.5,2.0,77,864,230,103,11
SGURGOLA,Fri,2.4425427872860634,1.0,46,409,105,59,12
SIDERNO,Fri,3.8747433264887063,2.0,47,487,189,124,39
SIGNA,Fri,11.857142857142858,9.0,20,28,24,19,10
SILLA,Fri,2.6252354048964217,1.0,48,531,142,54,9
SILVI,Fri,2.500747384155456,1.0,63,669,168,112,22
SINALUNGA,Fri,2.78,3.0,38,300,108,38,10
SIPICCIANO,Fri,2.7916666666666665,1.0,18,216,39,26,13
SOLARUSSA,Fri,0.18,0.0,6,50,3,2,0
SOMMA LOMBARDO,Fri,3.7837150127226464,3.0,33,393,160,96,18
SORA,Fri,0.9741379310344828,1.0,12,116,26,8,2
SORI,Fri,22.0,22.0,1,1,1,1,1
SPADAFORA,Fri,9.5,9.0,2,2,2,2,0
SPELLO,Fri,3.2178423236514524,2.0,43,482,153,93,22
SQUINZANO,Fri,2.381516587677725,1.0,56,422,96,46,21
STELLATA FICAROLO,Fri,0.0,0.0,1,1,0,0,0
STRADELLA,Fri,4.244493392070485,2.0,37,454,172,111,47
STRAMBINO,Fri,2.6656976744186047,2.0,33,344,88,41,11
STREVI,Fri,4.241206030150754,4.0,21,199,113,64,5
SU CANALE,Fri,3.2580645161290325,2.0,9,62,22,12,1
TALAMONE,Fri,4.0,2.0,2,2,1,1,0
TARVISIO BOSCOVERDE,Fri,1.1224489795918366,0.0,12,49,7,4,3
TASSIGNANO,Fri,4.546511627906977,4.0,24,258,143,95,10
TEANO,Fri,2.778781038374718,1.0,46,443,111,59,25
TELESE CERRETO,Fri,6.332129963898917,3.0,29,277,136,113,59
TERME EUGANEE-ABANO-MONTEGR.,Fri,1.3837638376383763,0.0,73,813,144,83,28
TERMOLI,Fri,3.4082397003745317,1.0,46,534,189,141,73
TERRENOVE,Fri,2.0,2.0,1,1,0,0,0
TERZO MONTABONE,Fri,3.5492957746478875,3.0,23,213,97,46,8
TOLENTINO,Fri,2.0255474452554743,1.0,32,274,81,36,7
TOLLO CANOSA SANNITA,Fri,10.0,10.0,1,1,1,1,0
TORRE DE` PICENARDI,Fri,5.59,3.0,8,100,49,34,15
TORRE ORSAIA,Fri,14.0,14.0,1,1,1,1,1
TORTONA,Fri,3.7202970297029703,2.0,75,808,294,182,63
TRACCIA,Fri,4.1891891891891895,3.0,3,37,15,4,2
TRAPANI,Fri,1.7605633802816902,-2.0,15,142,20,18,13
TREMESTIERI,Fri,17.0,17.0,1,1,1,1,1
TREVI,Fri,2.8193548387096774,1.0,29,310,75,50,24
TREVIGLIO OVEST,Fri,1.6687737041719342,1.0,69,791,116,57,19
TREVISO C.,Fri,1.0939254721796836,0.0,199,1959,291,149,54
TRICESIMO - SAN PELAGIO,Fri,5.0,5.0,1,1,1,0,0
TRINO VERCELLESE,Fri,2.506172839506173,2.0,27,324,86,34,2
TRIVIGNO,Fri,1.8,0.0,4,50,12,6,3
TROFARELLO,Fri,1.5015873015873016,1.0,153,1575,262,98,16
TROMELLO,Fri,4.221476510067114,3.0,25,298,122,43,11
TUORO SUL TRASIMENO,Fri,4.610526315789474,4.0,8,95,51,32,7
TURBIGO,Fri,0.00228310502283105,0.0,64,438,0,0,0
TUSA,Fri,0.463768115942029,0.0,23,207,20,14,6
UGOVIZZA VALBRUNA,Fri,0.47619047619047616,-1.0,18,84,4,3,2
VAGLIA,Fri,1.7775467775467775,1.0,47,481,99,55,18
VAIRANO,Fri,3.343137254901961,2.0,56,510,143,82,47
VALENZA,Fri,3.0972222222222223,2.0,75,792,278,160,33
VALLE LOMELLINA,Fri,3.13265306122449,2.0,32,294,97,55,17
VALMADRERA,Fri,2.5668016194331984,1.0,41,494,125,64,22
VARIGNANA,Fri,5.615671641791045,4.0,52,536,336,196,52
VELLO,Fri,0.013422818791946308,0.0,20,149,0,0,0
VENEZIA CARPENEDO,Fri,9.875,9.0,7,8,7,7,3
VENEZIA MESTRE OSPEDALE,Fri,14.0,14.0,1,1,1,1,1
VESPRI,Fri,1.8773690078037903,2.0,106,897,75,20,9
VIA LUNGA,Fri,0.5682926829268292,0.0,46,410,34,10,2
VIAREGGIO,Fri,3.572923935799023,2.0,139,1433,522,293,104
VICENZA,Fri,0.9514563106796117,0.0,171,1854,367,212,90
VIGNA CLARA,Fri,0.9619047619047619,1.0,9,105,5,2,1
VIGNOLA,Fri,1.5723684210526316,1.0,17,152,14,6,4
VILLA SAN GIOVANNI,Fri,1.6111111111111112,-1.0,95,1026,148,105,64
VILLAFRANCA - BAGNONE,Fri,2.811175337186898,1.0,52,519,159,96,32
VILLAFRANCA DI VERONA,Fri,3.2043343653250775,2.0,27,323,113,59,14
VILLALBA,Fri,0.8979591836734694,0.0,10,98,13,7,2
VILLANOVA,Fri,0.48504273504273504,0.0,40,468,44,15,2
VILLAROSA,Fri,4.618181818181818,2.0,15,110,21,11,9
VILLASANTA,Fri,2.2845360824742267,1.0,40,485,118,50,16
VILLASOR,Fri,1.119289340101523,1.0,45,394,43,21,4
VILLAZZANO,Fri,2.394871794871795,1.0,16,195,30,13,6
VILLETTA,Fri,0.16962025316455695,0.0,37,395,11,2,0
VISONE,Fri,6.0,6.0,1,1,1,1,0
VITERBO PORTA FIORENTINA,Fri,1.441860465116279,-1.0,24,215,32,21,14
VITTUONE ARLUNO,Fri,3.0022346368715085,2.0,90,895,286,138,35
ZAMBRA,Fri,0.6723646723646723,-1.0,67,702,99,52,15
ABANO TERME,Fri,1.9912790697674418,2.0,32,344,77,40,11
ACQUAVIVA DELLE FONTI,Fri,0.7348066298342542,1.0,35,362,21,4,1
AGLIANO CASTELNUOVO CALCEA,Fri,1.174863387978142,0.0,16,183,17,7,3
AGNONE DI S.,Fri,-0.8,-2.0,2,5,1,0,0
ALBANO LAZIALE,Fri,-0.7477477477477478,-1.0,22,222,2,1,0
ALBIZZATE SOLBIATE ARNO,Fri,2.0261593341260404,1.0,71,841,215,140,53
ALBONESE,Fri,3.556,2.0,28,250,72,35,13
ALI` TERME,Fri,3.55632183908046,1.0,48,435,143,97,35
ALTAVILLA TAVERNELLE,Fri,3.8517520215633425,2.0,40,371,159,108,41
ANTRODOCO CENTRO,Fri,8.553191489361701,9.0,31,282,177,162,108
ARDENNO MASINO,Fri,3.5310077519379846,2.0,21,258,93,53,15
ARDORE,Fri,3.0625,1.0,12,144,33,23,10
ARENZANO,Fri,0.8244186046511628,0.0,101,860,118,64,21
ARIANO IRPINO,Fri,7.222222222222222,4.0,3,36,21,16,12
ARONA,Fri,1.3566666666666667,1.0,65,600,153,98,33
ARPINO,Fri,2.4757281553398056,2.0,11,103,26,11,2
ARSOLI,Fri,2.628140703517588,1.0,19,199,46,22,7
ASCOLI SATRIANO,Fri,2.3043478260869565,1.0,10,92,31,21,4
ASSO,Fri,0.005988023952095809,0.0,15,167,0,0,0
ASTI,Fri,1.9649122807017543,1.0,94,1026,241,127,30
AUGUSTA,Fri,3.328358208955224,1.0,43,335,101,72,35
AVIANO,Fri,0.06097560975609756,0.0,14,164,2,2,2
AVIGLIANA,Fri,1.5363735070575462,1.0,96,921,148,93,23
AVOLA,Fri,2.9125,1.0,16,160,37,26,11
BADOLATO,Fri,4.785714285714286,4.0,5,56,35,23,7
BALVANO R.,Fri,2.391304347826087,2.0,3,23,9,2,0
BANDITO,Fri,1.7635467980295567,1.0,37,406,61,27,7
BARCELLONA,Fri,2.346210995542348,1.0,69,673,129,79,35
BARCO,Fri,0.19428571428571428,0.0,20,175,16,2,2
BARDONECCHIA,Fri,1.12,0.0,31,250,48,27,16
BARI S. SPIRITO,Fri,3.231578947368421,2.0,78,760,248,135,36
BARLETTA,Fri,4.504392386530014,2.0,133,1366,495,353,177
BARONISSI,Fri,1.6590038314176245,1.0,27,261,52,30,7
BATTAGLIA TERME,Fri,3.8151260504201683,2.0,33,357,143,113,27
BAZZANO,Fri,-0.16939890710382513,-1.0,41,366,25,9,6
BEAULARD,Fri,2.593967517401392,1.0,55,431,87,41,19
BELGIRATE,Fri,4.768421052631579,3.0,17,190,95,62,33
BELLANO TARTAVELLE TERME,Fri,3.660060975609756,1.0,54,656,217,129,43
BELLUNO,Fri,0.4019607843137255,0.0,54,408,19,5,2
BERCHIDDA,Fri,1.5523809523809524,1.0,19,105,11,7,4
BERGAMO,Fri,3.2865497076023393,2.0,117,1368,455,262,88
BESANA,Fri,2.6469344608879495,2.0,39,473,169,84,11
BICOCCA,Fri,1.9183673469387754,0.0,27,147,26,14,6
BIELLA S.PAOLO,Fri,-0.42016806722689076,-1.0,46,357,24,10,2
BIFORCO,Fri,5.3628318584070795,5.0,22,226,136,83,22
BOLOGNA C.LE,Fri,1.6035628822121777,0.0,364,3761,931,602,292
BOLZANO,Fri,2.651623119556611,1.0,116,1263,399,240,101
BONORVA,Fri,0.7884615384615384,0.0,11,52,5,3,2
BORGHETTO,Fri,12.666666666666666,13.0,3,3,3,3,3
BORGO A BUGGIANO,Fri,4.962962962962963,4.0,30,297,156,113,37
BORGO LAVEZZARO,Fri,2.8055555555555554,2.0,28,252,63,27,14
BORGONATO - ADRO,Fri,0.007194244604316547,0.0,34,278,0,0,0
BORGONE,Fri,0.501953125,-1.0,44,512,54,31,10
BORGONUOVO,Fri,2.933333333333333,3.0,63,705,248,94,13
BORGORATTO,Fri,1.0552763819095476,0.0,21,199,18,12,6
BOVA MARINA,Fri,4.240625,2.0,31,320,118,74,25
BOZZOLO,Fri,6.973760932944606,5.0,27,343,222,150,63
BRA,Fri,0.46766169154228854,0.0,37,402,32,13,6
BRACCIANO,Fri,3.0652866242038215,2.0,62,628,212,82,19
BRENNERO,Fri,0.14206128133704735,-2.0,32,359,55,43,24
BRENO,Fri,0.028169014084507043,0.0,11,71,0,0,0
BRISIGHELLA,Fri,4.42436974789916,3.0,23,238,109,60,19
BRUNICO NORD,Fri,1.8383838383838385,1.0,9,99,10,5,3
BUCCINO S.,Fri,3.227272727272727,2.0,11,88,34,20,8
BUCINE,Fri,6.157894736842105,5.0,13,19,18,7,1
BUSCHE LENTIAI MEL,Fri,-0.1419141914191419,0.0,41,303,22,7,0
BUSSI,Fri,0.1566265060240964,0.0,9,83,6,3,0
BUTTRIO,Fri,1.7425149700598803,1.0,43,334,38,19,8
Bergamo Ospedale,Fri,4.058467741935484,2.0,40,496,203,116,42
Brindisi Ricerca,Fri,4.541666666666667,3.0,14,168,68,34,11
CADORAGO,Fri,0.002902757619738752,0.0,58,689,0,0,0
CALCERANICA,Fri,4.37948717948718,3.0,16,195,86,40,8
CALDIERO,Fri,4.256756756756757,2.0,39,370,127,89,45
CALTAGIRONE,Fri,2.761904761904762,-2.0,4,21,5,5,3
CALVISANO,Fri,5.3244147157190636,4.0,24,299,152,101,42
CAMBIANO SANTENA,Fri,1.086848635235732,1.0,33,403,41,15,1
CAMMARATA S.GIOVANNI GEMINI,Fri,1.1024844720496894,1.0,29,322,96,50,12
CAMOGLI SAN FRUTTUOSO,Fri,9.4,9.0,4,5,4,4,1
CAMPO DI TRENS,Fri,6.666666666666667,7.0,2,3,3,2,0
CAMPODARSEGO,Fri,0.0,0.0,1,1,0,0,0
CAMPOLEONE,Fri,1.8074626865671641,1.0,143,1340,268,129,33
CAMPOSANTO,Fri,2.7367491166077738,2.0,56,566,154,86,18
CANCELLIERA,Fri,3.6030150753768844,3.0,47,398,152,60,10
CANCELLO,Fri,3.684256055363322,3.0,111,1156,421,206,67
CANCELLO ARNONE,Fri,2.1333333333333333,1.0,15,180,35,21,10
CANDIA CANAVESE,Fri,2.9577039274924473,2.0,31,331,88,39,17
CANEGRATE,Fri,5.63768115942029,5.0,79,828,561,319,76
CANISTRO,Fri,0.3333333333333333,0.0,3,3,0,0,0
CANNIZZARO,Fri,1.532967032967033,0.0,16,182,22,15,5
CANTU`- CERMENATE,Fri,4.5,4.0,5,6,4,1,0
CAPACCIO ROCCADASPIDE,Fri,2.997624703087886,1.0,41,421,132,84,43
CAPACI,Fri,10.5,11.0,4,4,4,3,3
CARAVAGGIO,Fri,4.553775743707094,2.0,43,437,163,119,52
CARIMATE,Fri,3.2349665924276167,2.0,99,898,281,189,68
CARINI,Fri,1.0082449941107186,1.0,102,849,41,16,6
CARONNO PERTUSELLA,Fri,1.0809968847352025,1.0,31,321,32,9,2
CAROVIGNO,Fri,7.5,7.0,2,2,2,2,0
CARSOLI,Fri,1.641025641025641,1.0,33,312,59,33,10
CARUGO - GIUSSANO,Fri,0.0041841004184100415,0.0,42,478,0,0,0
CASALECCHIO DI RENO,Fri,3.075177304964539,3.0,63,705,232,89,11
CASALETTO VAPRIO,Fri,5.207762557077626,3.0,43,438,193,136,52
CASSANO D`ADDA,Fri,2.518843120070114,1.0,103,1141,277,167,56
CASSIBILE,Fri,-3.2,-3.0,1,5,0,0,0
CASSINE,Fri,4.467336683417085,4.0,21,199,120,64,5
CASSINO,Fri,0.6072992700729927,-1.0,74,685,85,63,44
CASTANO PRIMO,Fri,0.00228310502283105,0.0,64,438,0,0,0
CASTEGGIO,Fri,9.0,9.0,1,1,1,1,0
CASTEL D`ARIO,Fri,1.0980392156862746,0.0,23,204,25,15,8
CASTEL GANDOLFO,Fri,0.7804295942720764,0.0,39,419,70,11,1
CASTEL S.ANGELO,Fri,3.870848708487085,3.0,31,271,100,58,18
CASTEL S.GIOVANNI,Fri,4.241279069767442,3.0,28,344,140,90,30
CASTELFIORENTINO,Fri,10.488372093023257,9.0,26,43,40,39,18
CASTELFRANCO D'EMILIA,Fri,3.5075075075075075,2.0,84,999,300,200,81
CASTELLEONE,Fri,5.349557522123894,3.0,44,452,204,137,64
CASTELLO D`ANNONE,Fri,2.5962732919254656,2.0,17,161,36,18,4
CASTELNUOVO BERARDENGA,Fri,2.4585365853658536,2.0,30,205,56,20,1
CASTELNUOVO DI GARFAGNANA,Fri,2.2035928143712575,2.0,35,334,84,37,6
CASTELPLANIO CUPRAMONTANA,Fri,1.0474040632054176,0.0,42,443,64,29,12
CASTELVETRANO,Fri,0.4870689655172414,-2.0,25,232,39,28,17
CASTIGLION DEL LAGO,Fri,3.421545667447307,3.0,40,427,160,79,24
CASTIONE DEI MARCHESI,Fri,3.128205128205128,2.0,15,156,36,16,7
CATTOLICA S.GIOVANNI GABICCE,Fri,2.0980392156862746,1.0,48,561,133,77,25
CAULONIA,Fri,4.803571428571429,4.0,5,56,32,20,5
CAVA DEI TIRRENI,Fri,1.7916666666666667,1.0,83,936,177,80,21
CAVALLEGGERI AOSTA,Fri,0.25870646766169153,0.0,180,2211,164,62,13
CAVI,Fri,0.0,0.0,1,1,0,0,0
CERCHIO,Fri,2.909090909090909,1.0,10,44,8,6,1
CERLANO LAGHETTO,Fri,1.421195652173913,0.0,37,368,65,44,16
CERNUSCO-MERATE,Fri,3.6626794258373208,1.0,72,836,236,146,65
CERVIA-MILANO MARITTIMA,Fri,3.7184684684684686,1.0,53,444,105,64,30
CERVIGNANO A.G.,Fri,1.2570781426953568,1.0,78,883,138,71,27
CESENA,Fri,1.852772466539197,0.0,89,1046,270,196,95
CHIAVARI,Fri,2.972463768115942,1.0,144,1380,363,217,79
CHIGNOLO PO,Fri,5.855018587360595,4.0,22,269,149,106,43
CHIVASSO,Fri,1.6478232618583495,1.0,161,1539,294,135,47
CINISI TERRASINI,Fri,3.8947368421052633,1.0,15,114,25,16,11
CIRO',Fri,5.4548736462093865,4.0,24,277,146,90,40
CISANO CAPRINO BERGAMASCO,Fri,3.16,2.0,34,400,111,61,19
CITTA' DEL RAGAZZO,Fri,-0.8148148148148148,-1.0,9,81,3,2,0
COGNO - ESINE,Fri,0.021897810218978103,0.0,19,137,0,0,0
COLLARMELE,Fri,2.159090909090909,1.0,10,44,8,7,1
COLLEFERRO-SEGNI-PALIANO,Fri,0.6518264840182648,0.0,94,876,87,37,15
COLORNO,Fri,3.3759791122715406,2.0,32,383,132,85,25
COMO NORD CAMERLATA,Fri,0.0028328611898017,0.0,60,706,0,0,0
COMO NORD LAGO,Fri,0.002967359050445104,0.0,29,337,0,0,0
COMPIOBBI,Fri,3.3765347885402455,3.0,73,733,284,154,43
COMPRE S.VINCENZO,Fri,0.5,0.0,2,2,0,0,0
CONTESSE,Fri,1.2760736196319018,1.0,14,163,19,12,5
CORNIGLIA,Fri,3.694200351493849,2.0,93,569,176,98,34
CORNUDA,Fri,2.436619718309859,1.0,32,213,49,17,2
CORRIDONIA MOGLIANO,Fri,1.2108433734939759,1.0,22,166,18,5,2
COSTA MASNAGA,Fri,3.0806100217864922,3.0,38,459,185,92,12
CRESPELLANO,Fri,2.031941031941032,2.0,46,407,74,21,4
CROCICCHIE,Fri,11.6,3.0,5,5,2,2,1
DERVIO,Fri,2.668730650154799,2.0,28,323,106,57,14
DIAMANTE BUONVICINO,Fri,2.8854489164086687,2.0,32,323,112,66,24
DOMODOSSOLA,Fri,1.4527472527472527,-1.0,42,455,124,91,35
DORMELLETTO PAESE,Fri,1.910179640718563,1.0,14,167,17,7,4
DUBINO,Fri,0.8534704370179949,0.0,35,389,28,9,4
EBOLI,Fri,4.549668874172186,3.0,30,302,130,91,39
EGNA-TERMENO,Fri,3.329078014184397,3.0,74,705,281,140,29
ELLERA CORCIANO,Fri,3.8587896253602305,3.0,30,347,136,87,25
ELMAS AEROPORTO,Fri,1.0966620305980528,1.0,150,1438,130,78,29
FABRIANO,Fri,1.5400372439478585,0.0,52,537,96,57,23
FAGARE,Fri,2.587121212121212,2.0,22,264,49,25,10
FASANO,Fri,2.4177489177489178,1.0,102,924,222,127,42
FEDERICO,Fri,0.7719054242002782,2.0,60,719,0,0,0
FERRUZZANO,Fri,3.897810218978102,2.0,12,137,44,30,14
FIDENE,Fri,1.5274592637296318,1.0,136,1657,149,72,19
FINO MORNASCO,Fri,0.002902757619738752,0.0,58,689,0,0,0
FIRENZE STATUTO,Fri,3.1699029126213594,2.0,37,412,156,93,25
FIUMEFREDDO DI SICILIA,Fri,2.7967914438502675,1.0,57,561,154,81,35
FIVIZZANO - GASSANO,Fri,3.260115606936416,2.0,20,173,51,24,1
FOGGIA,Fri,4.5052531041069726,2.0,102,1047,402,285,165
FOGNANO,Fri,5.813953488372093,5.0,21,215,132,97,30
FONTANA LIRI INFERIORE,Fri,0.6666666666666666,0.0,3,3,0,0,0
FONTANETTO PO,Fri,3.1512345679012346,3.0,27,324,108,39,5
FORLIMPOPOLI,Fri,3.2141057934508814,2.0,33,397,106,65,24
FORTE DEI MARMI SERRAVEZZA Q.,Fri,3.565040650406504,2.0,78,738,244,147,45
FOSCIANDORA - CESERANA,Fri,3.0923076923076924,2.0,9,65,18,9,1
FRASCATI,Fri,-1.8341708542713568,-2.0,18,199,4,3,0
FROSINONE,Fri,-0.26558265582655827,-1.0,83,738,72,46,31
FURCI,Fri,5.097014925373134,4.0,28,268,145,86,29
GAGGIO PORTA EST,Fri,4.0,4.0,1,1,1,0,0
GALLESE IN TEVERINA,Fri,1.8131313131313131,1.0,34,396,50,18,4
GALLIERA,Fri,5.3428571428571425,4.0,41,420,211,126,45
GARLASCO,Fri,1.842281879194631,1.0,25,298,64,24,8
GATTEO A MARE,Fri,4.271767810026385,2.0,45,379,89,56,30
GAVIRATE VERBANO,Fri,0.0,0.0,9,113,0,0,0
GAZZADA SCHIANNO MORAZZONE,Fri,3.0404280618311534,2.0,71,841,207,115,46
GAZZO DI BIGARELLO,Fri,0.44607843137254904,0.0,23,204,18,9,5
GELA,Fri,2.2525252525252526,1.0,9,99,30,23,10
GEMONIO,Fri,0.0024630541871921183,0.0,34,406,0,0,0
GENOVA BOLZANETO,Fri,0.8448275862068966,1.0,54,638,64,29,4
GENOVA BORZOLI,Fri,4.5137931034482754,2.0,23,290,120,99,28
GENOVA BRIGNOLE,Fri,1.8955436720142602,1.0,262,2805,626,384,156
GENOVA NERVI,Fri,2.4320695102685623,1.0,132,1266,344,233,65
GENOVA PEGLI,Fri,4.6,5.0,5,5,3,2,0
GENOVA VIA DI FRANCIA,Fri,5.0,4.0,7,9,5,4,1
GHIVIZZANO - COREGLIA,Fri,3.9627329192546585,3.0,34,322,139,75,16
GIACHERY,Fri,-5.325,-6.0,30,360,2,1,0
GIAMPILIERI,Fri,1.4587912087912087,0.0,36,364,66,46,20
GIAVE,Fri,2.3333333333333335,1.0,10,51,8,4,2
GINOSA,Fri,3.933333333333333,2.0,6,75,18,15,10
GIOIA DEL COLLE,Fri,-0.10222222222222223,-1.0,43,450,34,18,9
GIOIA TAURO,Fri,2.5157142857142856,0.0,65,700,125,96,52
GORIANO SICOLI,Fri,3.227272727272727,1.0,10,44,14,8,4
GOZZANO,Fri,2.5511363636363638,1.0,18,176,47,28,11
GRANDATE - BRECCIA,Fri,0.002785515320334262,0.0,61,718,0,0,0
GRASSANO,Fri,4.475409836065574,2.0,10,122,49,30,19
GRAVELLONA TOCE,Fri,2.477272727272727,1.0,18,176,39,23,5
GRIZZANA,Fri,2.2566539923954374,1.0,52,526,98,53,17
GROTTAGLIE,Fri,2.515625,0.0,16,192,46,24,14
GROTTE S.STEFANO,Fri,2.6805555555555554,1.0,18,216,40,22,13
GRUMO APPULA,Fri,1.7209944751381216,1.0,35,362,33,7,1
GUADAGNA,Fri,1.5551839464882944,1.0,106,897,57,19,8
GUALDO TADINO,Fri,2.562790697674419,2.0,21,215,52,28,12
GUALTIERI,Fri,-1.1846846846846846,-1.0,25,222,7,2,1
GUARDIA MANGANO SANTA VENERINA,Fri,3.0,3.0,1,1,0,0,0
IGEA MARINA,Fri,2.2797202797202796,0.0,52,429,64,41,27
IGLESIAS,Fri,-0.04048582995951417,-1.0,24,247,11,7,5
INCISA,Fri,2.457920792079208,2.0,82,808,217,122,33
INVERIGO,Fri,0.002044989775051125,0.0,43,489,0,0,0
IPOGEO DEGLI OTTAVI,Fri,2.6547085201793723,2.0,147,1561,381,138,37
ISOLA DELLA SCALA,Fri,5.059016393442623,4.0,29,305,158,107,41
LA GIUSTINIANA,Fri,2.662179487179487,2.0,147,1560,329,124,32
LA RUSTICA UIR,Fri,1.0329380764163374,0.0,67,759,92,45,13
LA STORTA,Fri,2.0121065375302662,1.0,157,1652,260,98,32
LABRO MOGGIO,Fri,9.771428571428572,7.0,4,35,33,27,11
LADISPOLI-CERVETERI,Fri,1.472,1.0,88,1000,170,91,17
LAIVES,Fri,6.4,7.0,4,5,4,3,0
LAMBRUGO - LURAGO,Fri,0.0020964360587002098,0.0,42,477,0,0,0
LAMEZIA TERME CENTRALE,Fri,1.5145631067961165,-1.0,86,927,189,125,73
LANCENIGO,Fri,4.0,4.0,1,1,1,0,0
LANUVIO,Fri,1.2347826086956522,1.0,62,575,73,34,14
LATERINA,Fri,3.287109375,2.0,55,512,148,77,22
LAVAGNA,Fri,1.5,0.0,2,2,0,0,0
LAVEZZOLA,Fri,2.632978723404255,1.0,38,376,93,49,16
LE PIAGGE,Fri,11.833333333333334,6.0,6,6,5,4,1
LECCO MAGGIANICO,Fri,2.404551201011378,1.0,68,791,196,115,45
LESA,Fri,5.3052631578947365,4.0,17,190,97,67,31
LESEGNO,Fri,-0.43147208121827413,-1.0,18,197,7,5,4
LETOJANNI,Fri,2.956923076923077,1.0,35,325,98,63,20
LEVANTO,Fri,1.686021505376344,1.0,99,930,224,133,42
LIMONE,Fri,-2.3157894736842106,-3.0,18,133,3,2,1
LISON,Fri,2.299651567944251,1.0,25,287,52,31,5
LOANO,Fri,3.0286624203821657,2.0,66,628,209,128,32
LUNGAVILLA,Fri,2.7442528735632186,1.0,29,348,82,50,23
LUZZARA,Fri,-0.19339622641509435,0.0,24,212,9,3,1
MACOMER,Fri,0.6571428571428571,-1.0,26,210,36,27,16
MAGIONE,Fri,2.745508982035928,2.0,29,334,110,64,21
MAGLIANO CRAVA MOROZZO,Fri,0.0,-1.0,18,196,11,8,3
MAGNACAVALLO,Fri,1.957142857142857,1.0,16,140,28,15,8
MAGRE`- CORTACCIA,Fri,10.0,9.0,5,6,6,5,3
MALEO,Fri,7.878787878787879,5.0,7,66,43,30,13
MALNATE,Fri,0.0027624309392265192,0.0,65,724,0,0,0
MANTOVA FRASSINE,Fri,0.7990196078431373,0.0,23,204,16,7,4
MANZANO,Fri,1.7245508982035929,1.0,43,334,42,23,7
