stop_name,train_class,day_of_week,avg_arrival_delay,median_arrival_delay,count_trains,count_stops,count_3m_delay,count_5m_delay,count_10m_delay
LABRO MOGGIO,REG,Fri,9.771428571428572,7.0,4,35,33,27,11
LAMBRUGO - LURAGO,REG,Fri,0.0020964360587002098,0.0,42,477,0,0,0
LAMEZIA TERME NICASTRO,REG,Fri,1.9795918367346939,1.0,35,343,65,33,5
LANCENIGO,REG,Fri,4.0,4.0,1,1,1,0,0
LANUVIO,REG,Fri,1.2347826086956522,1.0,62,575,73,34,14
LATERINA,REG,Fri,3.287109375,2.0,55,512,148,77,22
LECCE,REG,Fri,0.4372623574144487,-1.0,32,263,38,25,10
LEGNAGO,REG,Fri,2.4187725631768955,2.0,30,277,56,23,8
LEVANTO,REG,Fri,1.7478632478632479,1.0,80,702,166,100,29
LIMONE,REG,Fri,-2.3157894736842106,-3.0,18,133,3,2,1
LISON,REG,Fri,2.299651567944251,1.0,25,287,52,31,5
LOMELLO,REG,Fri,3.8900709219858154,3.0,26,282,99,56,13
LONIGO,REG,Fri,18.0,15.0,2,2,2,2,2
LUCCA,REG,Fri,2.3666666666666667,2.0,115,1110,326,166,41
LUGO,REG,Fri,5.422396856581533,3.0,42,509,245,151,63
LUINO,REG,Fri,4.872340425531915,3.0,17,188,92,56,13
LUZZARA,REG,Fri,-0.19339622641509435,0.0,24,212,9,3,1
L`Aquila Campo di Pile,REG,Fri,2.24031007751938,2.0,16,129,44,18,5
MACCARESE,REG,Fri,1.5347150259067357,1.0,86,965,143,69,18
MACERATA,REG,Fri,0.7556270096463023,0.0,35,311,43,18,7
MACOMER,REG,Fri,0.6571428571428571,-1.0,26,210,36,27,16
MAGENTA,REG,Fri,2.7257824143070044,2.0,127,1342,377,169,49
MAGIONE,REG,Fri,2.745508982035928,2.0,29,334,110,64,21
MAGNACAVALLO,REG,Fri,1.957142857142857,1.0,16,140,28,15,8
MALNATE,REG,Fri,0.0027624309392265192,0.0,65,724,0,0,0
MANAROLA,REG,Fri,9.571428571428571,9.0,6,7,7,6,2
MARINELLA,REG,Fri,1.1382113821138211,1.0,12,123,4,1,0
MELZO,REG,Fri,2.2728070175438595,1.0,102,1140,285,193,58
MEOLO,REG,Fri,12.666666666666666,11.0,3,3,3,3,3
MERCENASCO,REG,Fri,3.8187311178247736,3.0,31,331,128,61,17
MERONE,REG,Fri,0.002044989775051125,0.0,43,489,0,0,0
MESAGNE,REG,Fri,3.71875,2.0,16,192,46,29,15
METAPONTO,REG,Fri,1.9066666666666667,1.0,6,75,16,15,8
MIGLIARO,REG,Fri,1.5886075949367089,1.0,18,158,14,3,2
MILANO NORD DOMODOSSOLA,REG,Fri,0.001708567244325116,0.0,398,4097,0,0,0
MILANO PORTA GARIBALDI,REG,Fri,2.4965765765765764,1.0,243,2775,807,451,167
MILANO ROGOREDO,REG,Fri,2.6368477103301386,1.0,346,3756,1091,645,237
MINTURNO,REG,Fri,3.2234726688102895,1.0,69,622,176,134,63
MIRADOLO TERME,REG,Fri,7.204460966542751,6.0,22,269,185,137,53
MIRTO CROSIA,REG,Fri,4.542222222222223,3.0,20,225,112,77,20
MODENA PIAZZA MANZONI,REG,Fri,0.2591549295774648,0.0,40,355,17,10,1
MOGLIANO VENETO,REG,Fri,1.1565656565656566,1.0,133,1386,199,98,30
MOIANA,REG,Fri,2.9482758620689653,2.0,15,174,45,16,3
MONASTERACE STILO,REG,Fri,4.765799256505576,4.0,27,269,137,102,29
MONGUELFO VALLE DI CASIES,REG,Fri,1.101010101010101,1.0,9,99,6,6,4
MONSELICE,REG,Fri,0.5494505494505495,0.0,80,910,141,65,23
MONTALE AGLIANA,REG,Fri,10.0,10.0,1,1,1,1,0
MONTALTO DI CASTRO,REG,Fri,0.33676975945017185,-1.0,25,291,38,16,6
MONTANARO,REG,Fri,2.0869565217391304,2.0,34,345,77,33,12
MONTECATINI TERME,REG,Fri,3.010670731707317,2.0,66,656,226,134,45
MONTEFIASCONE,REG,Fri,2.574074074074074,1.0,18,216,37,24,14
MONTEGROSSO,REG,Fri,1.2215909090909092,0.0,16,176,19,7,3
MONTELLO GORLAGO,REG,Fri,3.557446808510638,2.0,42,470,149,64,24
MONTELUPO CAPRAIA,REG,Fri,8.714285714285714,7.0,12,14,12,10,4
MONTEMAGGIORE,REG,Fri,3.140684410646388,2.0,25,263,77,40,12
MONTEMARCIANO,REG,Fri,3.3322683706070286,2.0,27,313,100,77,31
MONTENERO PETACCIATO,REG,Fri,1.6536796536796536,1.0,20,231,33,20,6
MONTEPESCALI,REG,Fri,2.222513089005236,1.0,34,382,86,37,14
MONTERONI D`ARBIA,REG,Fri,-0.10112359550561797,0.0,25,267,23,13,2
MONTEROSSO,REG,Fri,2.953632148377125,2.0,88,647,193,123,37
MONTEROTONDO,REG,Fri,0.18018018018018017,0.0,129,1554,68,34,14
MONTEVARCHI TERRANUOVA,REG,Fri,2.9292196007259528,2.0,107,1102,335,187,56
MONTIRONE,REG,Fri,3.448160535117057,2.0,24,299,111,75,28
MONZA,REG,Fri,3.2400914634146343,2.0,363,3936,1223,719,262
MORBEGNO,REG,Fri,5.020338983050848,3.0,47,590,266,155,59
MORENGO BARIANO,REG,Fri,42.75,12.0,4,4,4,4,4
MORNAGO CIMBRO,REG,Fri,2.164265129682997,1.0,31,347,74,48,16
MOTTA DI LIVENZA,REG,Fri,0.928030303030303,0.0,22,264,21,15,7
MOZIA-BIRGI,REG,Fri,2.3846153846153846,1.0,30,286,60,30,14
MOZZATE,REG,Fri,0.001953125,0.0,48,512,0,0,0
MOZZECANE,REG,Fri,3.015527950310559,2.0,27,322,114,58,20
MUSIANO-PIAN DI MACINA,REG,Fri,2.2910714285714286,1.0,56,560,108,55,13
NAPOLI GIANTURCO,REG,Fri,-2.0,-2.0,1,1,0,0,0
NAPOLI S.GIOV.BARRA,REG,Fri,-1.6153846153846154,-2.0,8,78,3,1,0
NAVACCHIO,REG,Fri,2.911764705882353,2.0,50,510,169,83,17
NIBBIA,REG,Fri,3.125,3.0,4,40,16,5,0
NICOTERA,REG,Fri,1.6149425287356323,1.0,16,174,32,12,4
NIZZA DI SICILIA,REG,Fri,4.263940520446097,3.0,28,269,110,67,20
NONE,REG,Fri,4.460820895522388,4.0,46,536,320,190,16
NOTARESCO,REG,Fri,4.121794871794871,3.0,13,156,75,74,5
NOTO,REG,Fri,2.8875,1.0,16,160,39,26,11
NOVATE MILANESE,REG,Fri,2.822429906542056,2.0,31,321,94,36,2
NOVELLARA,REG,Fri,-0.28191489361702127,-1.0,26,188,16,10,4
NOZZANO,REG,Fri,5.285714285714286,4.0,19,182,103,67,19
OMEGNA,REG,Fri,2.3181818181818183,1.0,18,176,37,20,5
ORIA,REG,Fri,3.0989583333333335,1.0,16,192,45,23,13
ORNAVASSO,REG,Fri,4.164634146341464,2.0,17,164,60,32,10
ORTANOVA,REG,Fri,3.4285714285714284,2.0,52,448,158,90,26
OSPEDALETTO EUGANEO,REG,Fri,2.540059347181009,1.0,35,337,67,31,10
OSTUNI,REG,Fri,3.845841784989858,2.0,63,493,182,96,32
OTTAVIA,REG,Fri,2.5458039718129406,2.0,147,1561,297,110,33
OULX CESANA CLAVIERE SESTRIERE,REG,Fri,1.6751152073732718,1.0,55,434,58,36,18
OZIERI CHILIVANI,REG,Fri,0.08602150537634409,-1.0,40,279,36,19,9
OZZANO TARO,REG,Fri,4.588235294117647,3.0,33,374,178,93,28
P.C.CANARO,REG,Fri,1.891566265060241,1.0,7,83,19,15,0
PAESTUM,REG,Fri,5.571428571428571,3.0,6,7,3,3,1
PALAZZOLO M.SE,REG,Fri,0.0011587485515643105,0.0,96,863,0,0,0
PALAZZOLO SULL`OGLIO,REG,Fri,4.149312377210216,2.0,44,509,199,112,31
PALMA S.GENNARO,REG,Fri,4.919254658385094,3.0,33,322,155,85,30
PANTANELLA,REG,Fri,3.065989847715736,3.0,37,394,186,56,3
PAOLA,REG,Fri,0.1873873873873874,-1.0,53,555,60,40,14
PASSIGNANO SUL TRASIMENO,REG,Fri,4.002985074626865,3.0,29,335,130,83,21
PASSIRANO,REG,Fri,0.014705882352941176,0.0,32,272,0,0,0
PATTI-SAN PIERO PATTI,REG,Fri,1.514792899408284,1.0,50,507,100,53,14
PAVIA,REG,Fri,3.9195784803105935,3.0,151,1803,749,445,137
PERAROLO DI CADORE,REG,Fri,1.7569444444444444,1.0,23,144,29,9,0
PESCARA,REG,Fri,1.1919060052219321,1.0,73,766,147,62,25
PESCHIERA DEL GARDA,REG,Fri,5.0949227373068435,3.0,41,453,211,142,53
PETTENASCO,REG,Fri,4.323863636363637,2.0,18,176,61,32,13
PIAN DI BORNO,REG,Fri,0.029197080291970802,0.0,19,137,0,0,0
PIANA BELLA MONTELIBRETTI,REG,Fri,1.723331039229181,1.0,121,1453,106,40,14
PIANCAMUNO - GRATACASOLO,REG,Fri,0.014598540145985401,0.0,19,137,0,0,0
PIANORO,REG,Fri,0.7237076648841355,-1.0,56,561,67,40,11
PIEDIMULERA,REG,Fri,3.3292682926829267,2.0,17,164,43,20,4
PIETRABISSARA,REG,Fri,10.0,10.0,1,1,1,1,0
PIEVE VERGONTE,REG,Fri,1.196319018404908,-1.0,17,163,28,15,3
PINEROLO,REG,Fri,0.6329588014981273,-1.0,23,267,65,31,4
PINETO ATRI,REG,Fri,2.5871687587168757,2.0,67,717,194,105,28
PIOLTELLO LIMITO,REG,Fri,3.275203395825964,2.0,262,2827,933,578,184
PIOPPE DI SALVARO,REG,Fri,2.0714285714285716,2.0,48,532,83,27,7
PISA CENTRALE,REG,Fri,1.482490272373541,1.0,206,2056,423,217,62
PISCINA DI PINEROLO,REG,Fri,2.4812734082397006,1.0,46,534,197,119,38
PISTICCI,REG,Fri,3.96,2.0,6,75,26,19,9
PIZZIGHETTONE,REG,Fri,6.46969696969697,4.0,7,66,35,21,14
PIZZO,REG,Fri,3.132183908045977,2.0,16,174,63,36,7
PM BOSCO,REG,Fri,2.7962962962962963,2.0,7,54,17,7,1
POCAPAGLIA,REG,Fri,1.0280898876404494,0.0,15,178,12,7,3
POGGIO - CAREGGINE - VAGLI,REG,Fri,3.2531645569620253,2.0,26,237,71,29,6
POMPEI,REG,Fri,-0.11827956989247312,-1.0,9,93,6,3,2
PONTASSIEVE,REG,Fri,3.230958230958231,2.0,127,1221,445,232,56
PONTE CASALDUNI,REG,Fri,4.8,1.0,22,205,75,61,30
PONTE DI NONA,REG,Fri,0.46463654223968565,-1.0,93,1018,130,55,15
PONTE D`ADIGE,REG,Fri,1.6318681318681318,1.0,49,546,133,52,4
PONTE GALERIA,REG,Fri,2.263056092843327,2.0,128,1551,269,90,25
PONTE IN VALTELLINA,REG,Fri,2.169230769230769,1.0,9,65,10,7,3
PONTREMOLI,REG,Fri,2.6983471074380163,1.0,47,484,144,88,34
POPULONIA,REG,Fri,1.0,1.0,7,9,0,0,0
PORRETTA  TERME,REG,Fri,1.8680351906158357,1.0,30,341,69,21,9
PORTICHETTO - LUISAGO,REG,Fri,0.002902757619738752,0.0,58,689,0,0,0
PORTICI- ERCOLANO,REG,Fri,-0.2967032967032967,-1.0,9,91,4,1,1
PORTO CERESIO,REG,Fri,3.2545454545454544,2.0,17,220,78,39,17
PORTO DI VASTO,REG,Fri,2.003731343283582,1.0,23,268,49,28,9
PORTO S. ELPIDIO,REG,Fri,3.6228070175438596,2.0,47,456,144,94,32
PORTOGRUARO CAORLE,REG,Fri,1.8215417106652587,1.0,82,947,146,72,32
POSSIDENTE,REG,Fri,4.647887323943662,3.0,35,355,119,65,20
POZZUOLI SOLFATARA,REG,Fri,2.2282608695652173,2.0,47,552,74,38,10
PRASCO CREMOLINO,REG,Fri,3.217241379310345,2.0,23,290,76,45,15
PRATIGNONE,REG,Fri,13.0,13.0,1,1,1,1,1
PREGNANA MILANESE,REG,Fri,7.631578947368421,8.0,18,19,17,13,3
PRIOLO MELILLI,REG,Fri,1.7973856209150327,1.0,19,153,27,17,7
QUATTRO VILLE,REG,Fri,1.2050561797752808,1.0,60,712,82,40,15
RACALMUTO,REG,Fri,1.313953488372093,0.0,9,86,10,7,4
RAGUSA IBLA,REG,Fri,-1.0,-1.0,1,1,0,0,0
RECCO,REG,Fri,1.826219512195122,1.0,108,984,237,142,52
REGGIO DI CALABRIA GALLICO,REG,Fri,0.12601626016260162,0.0,43,492,21,11,2
REGGIO DI CALABRIA OMECA,REG,Fri,0.0,0.0,3,3,0,0,0
REGGIO MEDIOPADANA,REG,Fri,1.53475935828877,1.0,26,187,23,11,3
REGGIO S.CROCE,REG,Fri,1.2234042553191489,1.0,26,188,26,12,3
REGGIO S.STEFANO,REG,Fri,3.0273224043715845,2.0,21,183,65,32,3
REMEDELLO SOTTO,REG,Fri,7.946488294314381,7.0,24,299,239,181,67
RICADI,REG,Fri,2.0114942528735633,2.0,16,174,36,17,3
RIGNANO SULL`ARNO REGGELLO,REG,Fri,2.1707920792079207,1.0,82,808,203,114,33
RIOMAGGIORE,REG,Fri,6.5,3.0,2,2,1,1,0
RISANO,REG,Fri,4.0,4.0,1,1,1,0,0
ROCCAPALUMBA-ALIA,REG,Fri,1.6207674943566592,1.0,41,443,118,60,19
ROCCASECCA,REG,Fri,0.34186746987951805,0.0,77,664,58,31,15
ROCCAVIONE,REG,Fri,2.0606060606060606,1.0,36,264,30,11,2
ROCCAVIVI,REG,Fri,0.6666666666666666,0.0,3,3,0,0,0
ROCCHETTA CAIRO,REG,Fri,2.5492957746478875,2.0,23,213,30,13,6
RODALLO,REG,Fri,1.9395770392749245,1.0,31,331,58,33,11
ROMA AURELIA,REG,Fri,1.3342579750346741,1.0,64,721,115,49,16
ROMAGNANO V.,REG,Fri,5.2272727272727275,3.0,2,22,10,7,4
ROMANORE,REG,Fri,4.119791666666667,2.0,32,384,113,73,28
ROMETTA MESSINESE,REG,Fri,1.1531322505800463,1.0,40,431,51,18,2
RONTA,REG,Fri,3.7436974789915967,3.0,23,238,99,61,18
ROSETO DEGLI ABRUZZI,REG,Fri,2.980392156862745,2.0,67,714,216,132,31
ROVATO,REG,Fri,3.1832344213649852,1.0,116,1348,353,229,103
ROVELLO PORRO,REG,Fri,0.001451378809869376,0.0,58,689,0,0,0
S. DONA` DI PIAVE,REG,Fri,2.680400890868597,2.0,76,898,201,104,37
S. GENNARO,REG,Fri,2.1330376940133036,1.0,52,451,80,32,10
S. MARGHERITA LIGURE PORTOFINO,REG,Fri,2.5,1.0,105,948,262,153,53
S. ZENO FOLZANO,REG,Fri,3.8038067349926794,2.0,55,683,175,99,49
S.BIAGIO DI CALLALTA,REG,Fri,0.7083333333333334,0.0,22,264,24,19,7
S.CASSIANO,REG,Fri,4.425742574257426,4.0,19,202,103,58,11
S.ELENA - ESTE,REG,Fri,2.1335616438356166,1.0,27,292,77,42,12
S.FELICE SP,REG,Fri,2.7831474597273855,1.0,78,807,230,147,50
S.GIOVANNI VALDARNO,REG,Fri,3.2713114754098362,2.0,117,1220,391,229,65
S.GIUSTINA CESIO,REG,Fri,0.6160458452722063,0.0,48,349,21,5,1
S.ILARIO,REG,Fri,3.3969957081545066,2.0,39,466,137,78,34
S.LAZZARO DI SAVENA,REG,Fri,5.090579710144928,3.0,54,552,275,168,63
S.MARCO ROGGIANO,REG,Fri,-0.9132947976878613,-1.0,14,173,6,4,1
S.MARINO,REG,Fri,2.9883040935672516,2.0,14,171,32,14,5
S.MARTINO DI LUPARI,REG,Fri,6.0,6.0,1,1,1,1,0
S.MICHELE IN BOSCO,REG,Fri,7.121621621621622,4.0,6,74,46,30,17
S.ROMANO MONTOPOLI S.CROCE,REG,Fri,2.971311475409836,2.0,79,732,206,110,32
S.SEVERINO MARCHE,REG,Fri,3.010948905109489,2.0,32,274,103,50,7
S.VITO AL TAGLIAMENTO,REG,Fri,2.3255813953488373,2.0,26,301,99,35,2
S.VITO LANCIANO,REG,Fri,2.2890625,1.0,22,256,64,38,8
SACILE,REG,Fri,0.49890350877192985,0.0,86,912,135,60,19
SALE MARASINO,REG,Fri,0.0058823529411764705,0.0,24,170,0,0,0
SALERNO,REG,Fri,0.4720216606498195,0.0,126,1108,206,108,54
SALICETO,REG,Fri,1.65,1.0,18,200,15,6,4
SAN BENEDETTO PO,REG,Fri,2.693548387096774,1.0,14,124,30,19,8
SAN BENEDETTO SAMBRO-CAST.PEPOLI,REG,Fri,1.7292929292929293,1.0,49,495,89,43,13
SAN GIORGIO DI NOGARO,REG,Fri,1.5714285714285714,0.0,43,490,84,42,19
SAN LEONARDO DI CUTRO,REG,Fri,2.0,2.0,1,1,0,0,0
SAN MOMME`,REG,Fri,1.9733333333333334,2.0,12,150,18,3,3
SAN PAOLO,REG,Fri,0.08588957055214724,-1.0,14,163,11,7,4
SANFRE`,REG,Fri,1.8842364532019704,1.0,37,406,61,34,10
SANTA MARINELLA,REG,Fri,1.294701986754967,1.0,80,906,120,66,14
SANTA TERESA DI RIVA,REG,Fri,3.546637744034707,2.0,49,461,158,100,36
SANTARCANGELO DI ROMAGNA,REG,Fri,1.8753387533875339,1.0,31,369,82,40,14
SANTE MARIE,REG,Fri,1.4615384615384615,1.0,1,13,1,1,0
SARONNO,REG,Fri,0.027183342972816656,0.0,344,3458,64,19,3
SARTIRANA,REG,Fri,2.431972789115646,1.0,32,294,76,47,15
SARZANA,REG,Fri,3.054616384915475,2.0,81,769,249,160,56
SASSA TORNIMPARTE,REG,Fri,2.110655737704918,1.0,27,244,37,23,11
SASSARI,REG,Fri,1.0585106382978724,1.0,25,188,37,11,4
SAVIGNANO SUL RUBICONE,REG,Fri,3.6030368763557483,2.0,39,461,142,84,21
SCHIO,REG,Fri,-1.74,-3.0,17,200,10,8,7
SCHIVENOGLIA,REG,Fri,3.28,1.0,14,125,35,24,12
SCOPETI,REG,Fri,4.846361185983827,4.0,41,371,213,136,28
SELLA DI CORNO,REG,Fri,1.6842105263157894,0.0,17,152,26,16,10
SENIGALLIA,REG,Fri,2.625,2.0,53,608,183,122,35
SEREGNO,REG,Fri,3.45,2.0,182,1720,559,359,119
SERENELLA,REG,Fri,2.953271028037383,3.0,31,321,93,32,2
SESTRI LEVANTE,REG,Fri,-0.5224242424242425,-1.0,84,825,127,66,16
SETTEQUERCE,REG,Fri,4.071428571428571,4.0,37,406,230,95,4
SGURGOLA,REG,Fri,2.4425427872860634,1.0,46,409,105,59,12
SIBARI,REG,Fri,-0.7843137254901961,-2.0,18,204,40,15,3
SIECI,REG,Fri,5.378378378378378,4.0,27,37,22,13,1
SIENA,REG,Fri,0.4317111459968603,0.0,65,637,85,39,15
SILLA,REG,Fri,2.6252354048964217,1.0,48,531,142,54,9
SINALUNGA,REG,Fri,2.78,3.0,38,300,108,38,10
SIRACUSA,REG,Fri,2.3448275862068964,0.0,24,203,51,35,21
SOFFRATTA,REG,Fri,2.773006134969325,2.0,34,326,79,39,4
SOLAROLO,REG,Fri,4.937777777777778,3.0,47,450,214,129,48
SOLOPACA,REG,Fri,5.823834196891192,3.0,21,193,90,71,42
SORGENTI DEL PESCHIERA,REG,Fri,7.468085106382978,7.0,6,47,41,30,8
SORI,REG,Fri,22.0,22.0,1,1,1,1,1
SPINEA,REG,Fri,1.2325285895806861,1.0,64,787,98,35,9
SPINETTA,REG,Fri,2.1839080459770117,2.0,18,174,32,14,4
SPRESIANO,REG,Fri,1.599706744868035,1.0,67,682,125,55,17
STRAMBINO,REG,Fri,2.6656976744186047,2.0,33,344,88,41,11
SU CANALE,REG,Fri,3.2580645161290325,2.0,9,62,22,12,1
SUSA,REG,Fri,0.3944954128440367,-1.0,18,218,26,14,3
SUZZARA,REG,Fri,3.163132137030995,2.0,52,613,165,90,33
TAGGIA ARMA,REG,Fri,2.411861614497529,2.0,58,607,161,94,25
TAGLIACOZZO,REG,Fri,1.5884244372990353,0.0,33,311,47,30,8
TALAMONA,REG,Fri,3.980544747081712,3.0,21,257,109,61,18
TAORMINA,REG,Fri,2.4247104247104247,1.0,54,518,133,75,31
TARCENTO,REG,Fri,0.8384279475982532,0.0,21,229,15,5,2
TARGIA,REG,Fri,2.5,2.0,1,10,2,2,0
TARQUINIA,REG,Fri,1.034920634920635,0.0,27,315,37,18,10
TASSIGNANO,REG,Fri,4.546511627906977,4.0,24,258,143,95,10
TERME EUGANEE-ABANO-MONTEGR.,REG,Fri,1.272258064516129,0.0,66,775,135,77,23
TERNATE VARANO BORGHI,REG,Fri,3.111731843575419,2.0,32,358,107,65,22
THIENE,REG,Fri,2.042452830188679,1.0,36,424,94,37,8
TOLINE,REG,Fri,0.013422818791946308,0.0,20,149,0,0,0
TORA PRESENZANO,REG,Fri,4.6692307692307695,3.0,27,260,115,53,21
TORRE ORSAIA,REG,Fri,14.0,14.0,1,1,1,1,1
TORRICOLA,REG,Fri,1.649932157394844,1.0,73,737,160,77,13
TORRIONE,REG,Fri,2.3630573248407645,2.0,60,314,57,7,1
TRABIA,REG,Fri,3.0,3.0,2,2,0,0,0
TRANI,REG,Fri,3.2112546125461257,2.0,105,1084,352,219,65
TRE CROCI,REG,Fri,3.0839160839160837,2.0,16,143,35,20,8
TRECATE,REG,Fri,2.338926174496644,1.0,89,894,183,87,26
TRECELLA,REG,Fri,4.0,4.0,1,1,1,0,0
TREMESTIERI,REG,Fri,17.0,17.0,1,1,1,1,1
TRESENDA-APRICA-TEGLIO,REG,Fri,2.8607594936708862,1.0,27,316,63,45,33
TREVI,REG,Fri,2.8193548387096774,1.0,29,310,75,50,24
TREVIGLIO,REG,Fri,2.1251855517070757,0.0,178,2021,515,342,150
TREVIGLIO OVEST,REG,Fri,1.6687737041719342,1.0,69,791,116,57,19
TRIESTE AIRPORT,REG,Fri,1.2729559748427672,0.0,70,795,105,45,17
TRINITA` BENE VAGIENNA,REG,Fri,1.489795918367347,1.0,18,196,14,10,1
TRIUGGIO-PONTE ALBIATE,REG,Fri,1.7917525773195877,1.0,40,485,130,64,12
TROFARELLO,REG,Fri,1.5015873015873016,1.0,153,1575,262,98,16
TROMELLO,REG,Fri,4.221476510067114,3.0,25,298,122,43,11
TURBIGO,REG,Fri,0.00228310502283105,0.0,64,438,0,0,0
VADA,REG,Fri,3.8565400843881856,2.0,26,237,95,48,11
VAIO OSPEDALE,REG,Fri,1.0,1.0,1,1,0,0,0
VALLE AURELIA,REG,Fri,4.365487674169346,4.0,176,1866,1058,304,50
VALLE DI MERCATO S.SEVERINO,REG,Fri,6.0,6.0,1,1,1,1,0
VALLECROSIA,REG,Fri,9.0,7.0,4,4,3,3,2
VALMADRERA,REG,Fri,2.5668016194331984,1.0,41,494,125,64,22
VANZAGO POGLIANO,REG,Fri,4.371597633136095,3.0,80,845,419,255,52
VARESE NORD,REG,Fri,0.0017241379310344827,0.0,49,580,0,0,0
VEDANO,REG,Fri,0.0,0.0,48,512,0,0,0
VENEZIA MESTRE,REG,Fri,0.8023836985774702,0.0,474,5202,656,309,101
VERCURAGO S.GIROLAMO,REG,Fri,3.4502923976608186,2.0,14,171,51,25,9
VERNANTE,REG,Fri,0.4053030303030303,0.0,36,264,10,6,2
VEROLANUOVA,REG,Fri,3.6666666666666665,2.0,33,411,120,64,31
VETRALLA,REG,Fri,1.2543859649122806,1.0,47,456,47,28,15
VIBO VALENZIA PIZZO,REG,Fri,0.44660194174757284,-1.0,28,309,37,25,6
VIDALENGO,REG,Fri,35.6,12.0,4,5,5,5,4
VILLA OPICINA,REG,Fri,1.6,2.0,2,25,6,4,2
VILLA SAN SEBASTIANO,REG,Fri,0.6923076923076923,1.0,1,13,0,0,0
VILLAFRANCA - BAGNONE,REG,Fri,2.811175337186898,1.0,52,519,159,96,32
VILLAMAGGIORE,REG,Fri,4.168674698795181,3.0,71,830,415,212,34
VILLANOVA DI REGGIOLO,REG,Fri,4.166666666666667,2.0,31,360,121,71,28
VILLASOR,REG,Fri,1.119289340101523,1.0,45,394,43,21,4
VILLAVERLA MONTECCHIO,REG,Fri,4.252427184466019,4.0,35,412,242,70,15
VILPIANO-NALLES,REG,Fri,3.773399014778325,4.0,37,406,212,88,6
ZAMBRONE,REG,Fri,3.0057471264367814,2.0,16,174,65,32,4
ZAPPULLA,REG,Fri,1.2322097378277153,0.0,28,267,35,24,9
ACATE,REG,Fri,0.5909090909090909,0.0,4,44,7,4,0
ACCIANO,REG,Fri,7.1875,7.0,5,48,48,35,4
ACQUAVIVA,REG,Fri,3.710280373831776,3.0,29,321,138,70,12
ACQUEDOLCI-S.FRATELLO,REG,Fri,0.3812154696132597,0.0,18,181,15,12,4
AGROPOLI CASTELLABATE,REG,Fri,2.3880208333333335,1.0,38,384,110,70,28
AIRASCA,REG,Fri,4.53932584269663,4.0,46,534,335,191,22
ALBAIRATE VERMEZZO,REG,Fri,1.3605664488017428,0.0,93,918,188,115,55
ALBANO LAZIALE,REG,Fri,-0.7477477477477478,-1.0,22,222,2,1,0
ALBANOVA,REG,Fri,8.25,7.0,4,4,3,3,2
ALBENGA,REG,Fri,3.114566284779051,2.0,61,611,235,147,37
ALBIZZATE SOLBIATE ARNO,REG,Fri,2.0261593341260404,1.0,71,841,215,140,53
ALBUZZANO,REG,Fri,5.7749077490774905,3.0,22,271,125,84,42
ALCAMO DIRAMAZIONE,REG,Fri,4.136690647482014,2.0,17,139,40,24,13
ALICE BELCOLLE,REG,Fri,0.9265536723163842,0.0,16,177,7,3,1
ALVIANO,REG,Fri,6.84,5.0,18,25,22,12,3
AMOROSI MELIZZANO,REG,Fri,6.694117647058824,5.0,18,170,97,72,35
ANCONETTA,REG,Fri,0.7764705882352941,2.0,36,425,158,41,7
ANDORA,REG,Fri,2.029023746701847,1.0,41,379,122,84,14
ANGUILLARA,REG,Fri,2.945843828715365,2.0,77,794,244,78,19
ANTRODOCO BORGO VELINO,REG,Fri,2.88339222614841,2.0,32,283,80,41,18
ANZIO,REG,Fri,1.6428571428571428,2.0,56,518,53,18,6
ARBIA,REG,Fri,2.171641791044776,1.0,24,134,27,9,2
ASCIANO,REG,Fri,2.337962962962963,2.0,31,216,68,23,1
ASCOLI PICENO,REG,Fri,-1.3169398907103824,-2.0,22,183,10,7,5
ASCOLI SATRIANO,REG,Fri,2.3043478260869565,1.0,10,92,31,21,4
ASOLA,REG,Fri,7.167202572347267,6.0,25,311,227,165,60
ASSO,REG,Fri,0.005988023952095809,0.0,15,167,0,0,0
AVIANO,REG,Fri,0.06097560975609756,0.0,14,164,2,2,2
AVIGLIANO LUCANIA,REG,Fri,2.8,1.0,33,330,66,36,17
AVOLA,REG,Fri,2.9125,1.0,16,160,37,26,11
BAGNACAVALLO,REG,Fri,4.828703703703703,3.0,37,432,205,128,45
BAGNARA,REG,Fri,0.38716356107660455,-1.0,44,483,50,30,14
BAGNI DI LUCCA,REG,Fri,2.679640718562874,2.0,35,334,95,53,14
BALDICHIERI,REG,Fri,2.438902743142145,2.0,33,401,85,36,4
BALESTRATE,REG,Fri,4.125984251968504,2.0,16,127,35,19,11
BANDITO,REG,Fri,1.7635467980295567,1.0,37,406,61,27,7
BARAGIANO,REG,Fri,4.208860759493671,3.0,18,158,69,48,13
BARASSO - COMERIO,REG,Fri,0.0,0.0,34,406,0,0,0
BARCELLONA,REG,Fri,1.434782608695652,1.0,56,575,89,46,10
BARDONECCHIA,REG,Fri,0.57847533632287,0.0,28,223,38,21,11
BARI S. SPIRITO,REG,Fri,3.231578947368421,2.0,78,760,248,135,36
BARI TORRE A MARE,REG,Fri,1.6613508442776737,1.0,112,1066,207,114,40
BARILE,REG,Fri,6.507598784194529,5.0,33,329,198,152,44
BASILIANO,REG,Fri,1.8664850136239781,2.0,35,367,56,27,6
BASSANO DEL GRAPPA,REG,Fri,0.670846394984326,1.0,54,638,99,39,5
BASTIA,REG,Fri,4.0062111801242235,3.0,43,483,207,120,28
